LOCATION,INDICATOR,SUBJECT,ASAB,FREQUENCY,TIME,Value,Flag Codes
OAVG,EDUADULT,UPPSRY,MEN,A,2006,46.566704,
OAVG,EDUADULT,UPPSRY,MEN,A,2007,46.207364,
OAVG,EDUADULT,UPPSRY,MEN,A,2008,46.230526,
OAVG,EDUADULT,UPPSRY,MEN,A,2009,46.156551,
OAVG,EDUADULT,UPPSRY,MEN,A,2010,46.301324,
OAVG,EDUADULT,UPPSRY,MEN,A,2011,46.014567,
OAVG,EDUADULT,UPPSRY,MEN,A,2012,46.106488,
OAVG,EDUADULT,UPPSRY,MEN,A,2013,46.080965,
OAVG,EDUADULT,UPPSRY,MEN,A,2014,44.87662,
OAVG,EDUADULT,UPPSRY,MEN,A,2015,44.832463,
OAVG,EDUADULT,UPPSRY,MEN,A,2016,44.859382,
OAVG,EDUADULT,UPPSRY,MEN,A,2017,44.385364,
OAVG,EDUADULT,UPPSRY,MEN,A,2018,44.240052,
OAVG,EDUADULT,UPPSRY,MEN,A,2019,43.79197,
OAVG,EDUADULT,UPPSRY,MEN,A,2020,44.238954,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2000,41.115859,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2001,40.656424,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2002,41.666888,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2003,41.367316,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2004,41.82249,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2005,42.250174,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2006,42.735613,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2007,42.256723,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2008,42.070458,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2009,41.766881,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2010,41.778912,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2011,41.467493,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2012,41.188306,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2013,41.104848,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2014,40.134404,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2015,39.692931,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2016,39.527441,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2017,39.287784,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2018,38.852146,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2019,38.347761,
OAVG,EDUADULT,UPPSRY,WOMEN,A,2020,38.557001,
IND,EDUADULT,TRY,MEN,A,2011,13.318929,
IND,EDUADULT,TRY,MEN,A,2012,12.001555,
IND,EDUADULT,TRY,MEN,A,2018,14.003386,
IND,EDUADULT,TRY,MEN,A,2019,14.956447,
IND,EDUADULT,TRY,WOMEN,A,2011,7.7748356,
IND,EDUADULT,TRY,WOMEN,A,2012,6.8007197,
IND,EDUADULT,TRY,WOMEN,A,2018,8.9572935,
IND,EDUADULT,TRY,WOMEN,A,2019,9.8375778,
LTU,EDUADULT,TRY,MEN,A,2000,36.83659,
LTU,EDUADULT,TRY,MEN,A,2005,22.643324,
LTU,EDUADULT,TRY,MEN,A,2006,22.360903,
LTU,EDUADULT,TRY,MEN,A,2007,24.544004,
LTU,EDUADULT,TRY,MEN,A,2008,25.308851,
LTU,EDUADULT,TRY,MEN,A,2009,25.473921,
LTU,EDUADULT,TRY,MEN,A,2010,26.000668,
LTU,EDUADULT,TRY,MEN,A,2011,27.032896,
LTU,EDUADULT,TRY,MEN,A,2012,27.258413,
LTU,EDUADULT,TRY,MEN,A,2013,28.289999,
LTU,EDUADULT,TRY,MEN,A,2014,30.187037,
LTU,EDUADULT,TRY,MEN,A,2015,31.510479,
LTU,EDUADULT,TRY,MEN,A,2016,31.748549,
LTU,EDUADULT,TRY,MEN,A,2017,32.630604,
LTU,EDUADULT,TRY,MEN,A,2018,33.979832,
LTU,EDUADULT,TRY,MEN,A,2019,35.487518,
LTU,EDUADULT,TRY,MEN,A,2020,36.994785,
LTU,EDUADULT,TRY,WOMEN,A,2000,46.26981,
LTU,EDUADULT,TRY,WOMEN,A,2005,30.080574,
LTU,EDUADULT,TRY,WOMEN,A,2006,30.722498,
LTU,EDUADULT,TRY,WOMEN,A,2007,32.90799,
LTU,EDUADULT,TRY,WOMEN,A,2008,35.041939,
LTU,EDUADULT,TRY,WOMEN,A,2009,35.96101,
LTU,EDUADULT,TRY,WOMEN,A,2010,38.24588,
LTU,EDUADULT,TRY,WOMEN,A,2011,39.308311,
LTU,EDUADULT,TRY,WOMEN,A,2012,40.19408,
LTU,EDUADULT,TRY,WOMEN,A,2013,41.460518,
LTU,EDUADULT,TRY,WOMEN,A,2014,42.570419,
LTU,EDUADULT,TRY,WOMEN,A,2015,45.31752,
LTU,EDUADULT,TRY,WOMEN,A,2016,47.049824,
LTU,EDUADULT,TRY,WOMEN,A,2017,47.334618,
LTU,EDUADULT,TRY,WOMEN,A,2018,48.837761,
LTU,EDUADULT,TRY,WOMEN,A,2019,50.450352,
LTU,EDUADULT,TRY,WOMEN,A,2020,51.099312,
CRI,EDUADULT,TRY,MEN,A,2000,16.567589,
CRI,EDUADULT,TRY,MEN,A,2001,18.053553,
CRI,EDUADULT,TRY,MEN,A,2002,18.769146,
CRI,EDUADULT,TRY,MEN,A,2003,19.645773,
CRI,EDUADULT,TRY,MEN,A,2004,20.321369,
CRI,EDUADULT,TRY,MEN,A,2005,21.111923,
CRI,EDUADULT,TRY,MEN,A,2006,20.38575,
CRI,EDUADULT,TRY,MEN,A,2007,21.524483,
CRI,EDUADULT,TRY,MEN,A,2008,21.791302,
CRI,EDUADULT,TRY,MEN,A,2009,22.682451,
CRI,EDUADULT,TRY,MEN,A,2010,20.027973,
CRI,EDUADULT,TRY,MEN,A,2011,20.980396,
CRI,EDUADULT,TRY,MEN,A,2012,22.458946,
CRI,EDUADULT,TRY,MEN,A,2013,21.710941,
CRI,EDUADULT,TRY,MEN,A,2014,22.793673,
CRI,EDUADULT,TRY,MEN,A,2015,22.159082,
CRI,EDUADULT,TRY,MEN,A,2016,21.172318,
CRI,EDUADULT,TRY,MEN,A,2017,21.779003,
CRI,EDUADULT,TRY,MEN,A,2018,21.556192,
CRI,EDUADULT,TRY,MEN,A,2019,23.850107,
CRI,EDUADULT,TRY,MEN,A,2020,23.764633,
CRI,EDUADULT,TRY,WOMEN,A,2000,16.3312,
CRI,EDUADULT,TRY,WOMEN,A,2001,17.608408,
CRI,EDUADULT,TRY,WOMEN,A,2002,17.969522,
CRI,EDUADULT,TRY,WOMEN,A,2003,18.733418,
CRI,EDUADULT,TRY,WOMEN,A,2004,19.316385,
CRI,EDUADULT,TRY,WOMEN,A,2005,20.576881,
CRI,EDUADULT,TRY,WOMEN,A,2006,21.664228,
CRI,EDUADULT,TRY,WOMEN,A,2007,22.010872,
CRI,EDUADULT,TRY,WOMEN,A,2008,22.817001,
CRI,EDUADULT,TRY,WOMEN,A,2009,24.131628,
CRI,EDUADULT,TRY,WOMEN,A,2010,21.925285,
CRI,EDUADULT,TRY,WOMEN,A,2011,22.210791,
CRI,EDUADULT,TRY,WOMEN,A,2012,24.033546,
CRI,EDUADULT,TRY,WOMEN,A,2013,24.794907,
CRI,EDUADULT,TRY,WOMEN,A,2014,24.262573,
CRI,EDUADULT,TRY,WOMEN,A,2015,24.09667,
CRI,EDUADULT,TRY,WOMEN,A,2016,24.779873,
CRI,EDUADULT,TRY,WOMEN,A,2017,24.189367,
CRI,EDUADULT,TRY,WOMEN,A,2018,23.628597,
CRI,EDUADULT,TRY,WOMEN,A,2019,26.251854,
CRI,EDUADULT,TRY,WOMEN,A,2020,26.449753,
G20,EDUADULT,TRY,MEN,A,2010,27.710859,
G20,EDUADULT,TRY,MEN,A,2011,27.321623,
G20,EDUADULT,TRY,MEN,A,2012,28.120506,
G20,EDUADULT,TRY,MEN,A,2018,31.928621,
G20,EDUADULT,TRY,MEN,A,2019,31.590099,
G20,EDUADULT,TRY,WOMEN,A,2010,28.818622,
G20,EDUADULT,TRY,WOMEN,A,2011,28.493834,
G20,EDUADULT,TRY,WOMEN,A,2012,29.668259,
G20,EDUADULT,TRY,WOMEN,A,2018,35.22031,
G20,EDUADULT,TRY,WOMEN,A,2019,33.91394,
CRI,EDUADULT,UPPSRY,MEN,A,2000,12.902006,
CRI,EDUADULT,UPPSRY,MEN,A,2001,13.127774,
CRI,EDUADULT,UPPSRY,MEN,A,2002,13.001636,
CRI,EDUADULT,UPPSRY,MEN,A,2003,13.659283,
CRI,EDUADULT,UPPSRY,MEN,A,2004,13.091818,
CRI,EDUADULT,UPPSRY,MEN,A,2005,13.256257,
CRI,EDUADULT,UPPSRY,MEN,A,2006,13.830438,
CRI,EDUADULT,UPPSRY,MEN,A,2007,14.148153,
CRI,EDUADULT,UPPSRY,MEN,A,2008,14.330508,
CRI,EDUADULT,UPPSRY,MEN,A,2009,14.914705,
CRI,EDUADULT,UPPSRY,MEN,A,2010,14.677197,
CRI,EDUADULT,UPPSRY,MEN,A,2011,14.645591,
CRI,EDUADULT,UPPSRY,MEN,A,2012,15.808207,
CRI,EDUADULT,UPPSRY,MEN,A,2013,17.068398,
CRI,EDUADULT,UPPSRY,MEN,A,2014,16.662304,
CRI,EDUADULT,UPPSRY,MEN,A,2015,16.426344,
CRI,EDUADULT,UPPSRY,MEN,A,2016,17.125578,
CRI,EDUADULT,UPPSRY,MEN,A,2017,15.813051,
CRI,EDUADULT,UPPSRY,MEN,A,2018,16.384611,
CRI,EDUADULT,UPPSRY,MEN,A,2019,16.833916,
CRI,EDUADULT,UPPSRY,MEN,A,2020,17.112175,
CRI,EDUADULT,UPPSRY,WOMEN,A,2000,14.917838,
CRI,EDUADULT,UPPSRY,WOMEN,A,2001,14.601736,
CRI,EDUADULT,UPPSRY,WOMEN,A,2002,15.755439,
CRI,EDUADULT,UPPSRY,WOMEN,A,2003,16.111792,
CRI,EDUADULT,UPPSRY,WOMEN,A,2004,15.420306,
CRI,EDUADULT,UPPSRY,WOMEN,A,2005,15.299187,
CRI,EDUADULT,UPPSRY,WOMEN,A,2006,15.550348,
CRI,EDUADULT,UPPSRY,WOMEN,A,2007,16.391228,
CRI,EDUADULT,UPPSRY,WOMEN,A,2008,17.119276,
CRI,EDUADULT,UPPSRY,WOMEN,A,2009,16.050037,
CRI,EDUADULT,UPPSRY,WOMEN,A,2010,17.055805,
CRI,EDUADULT,UPPSRY,WOMEN,A,2011,17.000002,
CRI,EDUADULT,UPPSRY,WOMEN,A,2012,15.923619,
CRI,EDUADULT,UPPSRY,WOMEN,A,2013,16.995043,
CRI,EDUADULT,UPPSRY,WOMEN,A,2014,17.343304,
CRI,EDUADULT,UPPSRY,WOMEN,A,2015,16.040039,
CRI,EDUADULT,UPPSRY,WOMEN,A,2016,16.754868,
CRI,EDUADULT,UPPSRY,WOMEN,A,2017,17.224396,
CRI,EDUADULT,UPPSRY,WOMEN,A,2018,16.86739,
CRI,EDUADULT,UPPSRY,WOMEN,A,2019,18.403429,
CRI,EDUADULT,UPPSRY,WOMEN,A,2020,17.998053,
IND,EDUADULT,UPPSRY,MEN,A,2011,22.600235,
IND,EDUADULT,UPPSRY,MEN,A,2012,9.5806074,
IND,EDUADULT,UPPSRY,MEN,A,2018,10.693203,
IND,EDUADULT,UPPSRY,MEN,A,2019,11.328942,
IND,EDUADULT,UPPSRY,WOMEN,A,2011,13.453652,
IND,EDUADULT,UPPSRY,WOMEN,A,2012,5.4937382,
IND,EDUADULT,UPPSRY,WOMEN,A,2018,6.2050261,
IND,EDUADULT,UPPSRY,WOMEN,A,2019,6.9395967,
LTU,EDUADULT,UPPSRY,MEN,A,2000,47.260494,
LTU,EDUADULT,UPPSRY,MEN,A,2005,63.654369,
LTU,EDUADULT,UPPSRY,MEN,A,2006,64.326027,
LTU,EDUADULT,UPPSRY,MEN,A,2007,62.649925,
LTU,EDUADULT,UPPSRY,MEN,A,2008,64.001961,
LTU,EDUADULT,UPPSRY,MEN,A,2009,64.779404,
LTU,EDUADULT,UPPSRY,MEN,A,2010,64.865692,
LTU,EDUADULT,UPPSRY,MEN,A,2011,64.952133,
LTU,EDUADULT,UPPSRY,MEN,A,2012,64.76548,
LTU,EDUADULT,UPPSRY,MEN,A,2013,63.772144,
LTU,EDUADULT,UPPSRY,MEN,A,2014,58.111835,
LTU,EDUADULT,UPPSRY,MEN,A,2015,56.840912,
LTU,EDUADULT,UPPSRY,MEN,A,2016,57.976788,
LTU,EDUADULT,UPPSRY,MEN,A,2017,57.787132,
LTU,EDUADULT,UPPSRY,MEN,A,2018,56.734547,
LTU,EDUADULT,UPPSRY,MEN,A,2019,55.670059,
LTU,EDUADULT,UPPSRY,MEN,A,2020,54.448505,
LTU,EDUADULT,UPPSRY,WOMEN,A,2000,38.078094,
LTU,EDUADULT,UPPSRY,WOMEN,A,2005,58.510052,
LTU,EDUADULT,UPPSRY,WOMEN,A,2006,59.075645,
LTU,EDUADULT,UPPSRY,WOMEN,A,2007,57.597637,
LTU,EDUADULT,UPPSRY,WOMEN,A,2008,56.63681,
LTU,EDUADULT,UPPSRY,WOMEN,A,2009,56.329456,
LTU,EDUADULT,UPPSRY,WOMEN,A,2010,54.58382,
LTU,EDUADULT,UPPSRY,WOMEN,A,2011,54.353245,
LTU,EDUADULT,UPPSRY,WOMEN,A,2012,54.30431,
LTU,EDUADULT,UPPSRY,WOMEN,A,2013,53.233501,
LTU,EDUADULT,UPPSRY,WOMEN,A,2014,51.225624,
LTU,EDUADULT,UPPSRY,WOMEN,A,2015,48.784344,
LTU,EDUADULT,UPPSRY,WOMEN,A,2016,48.02306,
LTU,EDUADULT,UPPSRY,WOMEN,A,2017,47.719982,
LTU,EDUADULT,UPPSRY,WOMEN,A,2018,46.257969,
LTU,EDUADULT,UPPSRY,WOMEN,A,2019,44.82122,
LTU,EDUADULT,UPPSRY,WOMEN,A,2020,44.68158,
G20,EDUADULT,UPPSRY,MEN,A,2010,37.448997,
G20,EDUADULT,UPPSRY,MEN,A,2011,37.412722,
G20,EDUADULT,UPPSRY,MEN,A,2012,36.130288,
G20,EDUADULT,UPPSRY,MEN,A,2018,35.481283,
G20,EDUADULT,UPPSRY,MEN,A,2019,35.069604,
G20,EDUADULT,UPPSRY,WOMEN,A,2010,32.875745,
G20,EDUADULT,UPPSRY,WOMEN,A,2011,33.048218,
G20,EDUADULT,UPPSRY,WOMEN,A,2012,32.03635,
G20,EDUADULT,UPPSRY,WOMEN,A,2018,31.427534,
G20,EDUADULT,UPPSRY,WOMEN,A,2019,31.72175,
